numSearches,avgCounts,maxCounts,maxDepth,avgMaxs,max,maxBoard,wins0,wins1,wins2,wins3,bestMove,board00,board01,board02,board03,board10,board11,board12,board13,board20,board21,board22,board23,board30,board31,board32,board33
397,20.72,70,13,2048,2048,2048,0, 1, 0, 0,left,2, 128, 256, 32, 4, 64, 2048, 2, 2, 32, 1024, 16, 4, 4, 32, 2
387,23.28,65,15,2048,2048,2048,0, 0.01, 0.97, 0.01,up,2, 128, 256, 32, 4, 64, 2048, 2, 2, 32, 1024, 16, 8, 32, 2, 2
380,24.09,60,14,2048,2048,2048,0.97, 0.01, 0.01, 0.01,right,2, 128, 256, 32, 4, 64, 2048, 2, 2, 64, 1024, 16, 8, 2, 2, 2
377,19.39,62,10,2048,2048,2048,0, 0, 0.75, 0.25,up,2, 128, 256, 32, 4, 64, 2048, 2, 2, 64, 1024, 16, 2, 8, 2, 4
391,20.28,61,11,2048,2048,2048,0.04, 0.02, 0.91, 0.03,up,2, 128, 256, 32, 4, 128, 2048, 2, 4, 8, 1024, 16, 0, 2, 2, 4
389,23.13,70,11,2048,2048,2048,0.89, 0.08, 0.01, 0.01,right,2, 256, 256, 32, 8, 8, 2048, 2, 0, 2, 1024, 16, 0, 2, 2, 4
380,21.92,56,11,2048,2048,2048,0.81, 0.04, 0.09, 0.05,right,0, 2, 512, 32, 0, 16, 2048, 2, 0, 2, 1024, 16, 0, 2, 4, 4
384,18.74,66,9,2048,2048,2048,0.79, 0.03, 0.11, 0.07,right,0, 2, 512, 32, 0, 16, 2048, 2, 2, 2, 1024, 16, 0, 0, 2, 8
393,19.85,62,8,2048,2048,2048,0.05, 0.95, 0, 0,left,0, 2, 512, 32, 0, 16, 2048, 2, 0, 4, 1024, 16, 0, 2, 2, 8
390,21.12,82,8,2048,2048,2048,0.02, 0, 0.1, 0.88,down,2, 512, 32, 2, 16, 2048, 2, 0, 4, 1024, 16, 0, 4, 8, 0, 0
386,20,65,7,2048,2048,2048,0.2, 0.42, 0.04, 0.34,left,0, 512, 0, 0, 2, 2048, 32, 0, 16, 1024, 2, 2, 8, 8, 16, 2
389,21.05,62,8,2048,2048,2048,0.6, 0.13, 0.11, 0.16,right,512, 0, 0, 0, 2, 2048, 32, 0, 16, 1024, 4, 2, 16, 16, 2, 0
386,21.82,61,8,2048,2048,2048,0.07, 0.1, 0.16, 0.67,down,2, 0, 0, 512, 0, 2, 2048, 32, 16, 1024, 4, 2, 0, 0, 32, 2
384,22.64,54,8,2048,2048,2048,0.25, 0.73, 0.03, 0,left,0, 0, 2, 0, 0, 0, 2048, 512, 2, 2, 4, 32, 16, 1024, 32, 4
382,21.89,61,7,2048,2048,2048,0.06, 0.35, 0.17, 0.42,down,2, 0, 0, 0, 2048, 512, 2, 0, 4, 4, 32, 0, 16, 1024, 32, 4
384,21.25,59,7,2048,2048,2048,0.56, 0.39, 0.05, 0,right,2, 0, 0, 0, 2048, 512, 0, 0, 4, 4, 2, 2, 16, 1024, 64, 4
386,22.05,63,8,2048,2048,2048,0, 0.1, 0.59, 0.31,up,0, 0, 0, 2, 0, 0, 2048, 512, 0, 2, 8, 4, 16, 1024, 64, 4
383,20.83,60,7,2048,2048,2048,0.16, 0.58, 0.17, 0.09,left,16, 2, 2048, 2, 0, 1024, 8, 512, 0, 0, 64, 8, 0, 2, 0, 0
387,19.6,57,6,2048,2048,2048,0.22, 0, 0.39, 0.38,up,16, 2, 2048, 2, 1024, 8, 512, 0, 64, 8, 2, 0, 2, 0, 0, 0
391,19.18,67,7,2048,2048,2048,0.08, 0.32, 0.34, 0.25,up,16, 2, 2048, 2, 1024, 16, 512, 0, 64, 0, 2, 0, 2, 0, 0, 2
392,20.45,58,9,2048,2048,2048,0.12, 0.11, 0.06, 0.71,down,16, 2, 2048, 4, 1024, 16, 512, 0, 64, 0, 2, 2, 2, 0, 0, 0
388,17.62,65,7,2048,2048,2048,0.44, 0.21, 0.26, 0.09,right,16, 2, 0, 0, 1024, 0, 2048, 0, 64, 2, 512, 4, 2, 16, 2, 2
397,15.9,53,9,2048,2048,2048,0.24, 0.01, 0.14, 0.61,down,0, 0, 16, 2, 2, 0, 1024, 2048, 64, 2, 512, 4, 0, 2, 16, 4
402,14.37,71,7,2048,2048,2048,0.23, 0.12, 0.45, 0.21,up,2, 0, 16, 0, 0, 0, 1024, 2, 2, 0, 512, 2048, 64, 4, 16, 8
406,16.4,50,13,2048,2048,2048,0.16, 0.61, 0, 0.23,left,4, 4, 16, 2, 64, 2, 1024, 2048, 0, 0, 512, 8, 0, 0, 16, 0
400,16.79,51,9,2048,2048,2048,0.02, 0.04, 0, 0.94,down,8, 16, 2, 2, 64, 2, 1024, 2048, 512, 8, 0, 0, 16, 0, 0, 0
399,16.41,52,9,2048,2048,2048,0.02, 0.11, 0.02, 0.85,down,8, 0, 0, 0, 64, 16, 0, 2, 512, 2, 2, 2, 16, 8, 1024, 2048
400,16.76,57,8,2048,2048,2048,0.35, 0.63, 0.02, 0,left,8, 0, 0, 0, 64, 16, 0, 2, 512, 2, 2, 4, 16, 8, 1024, 2048
399,17.66,65,9,2048,2048,2048,0.02, 0.82, 0.09, 0.06,left,8, 0, 0, 2, 64, 16, 2, 0, 512, 4, 4, 0, 16, 8, 1024, 2048
397,18.95,58,9,2048,2048,2048,0.01, 0.04, 0.05, 0.89,down,8, 2, 0, 0, 64, 16, 2, 2, 512, 8, 0, 0, 16, 8, 1024, 2048
393,29.88,79,12,2048,2048,2048,0.95, 0.03, 0.01, 0.01,right,8, 0, 0, 0, 64, 2, 2, 0, 512, 16, 2, 2, 16, 16, 1024, 2048
360,30.87,66,9,2048,2048,2048,0, 0.01, 0.94, 0.05,up,0, 0, 0, 8, 0, 0, 64, 4, 2, 512, 16, 4, 0, 32, 1024, 2048
357,31.68,74,8,2048,2048,2048,0, 0.03, 0.06, 0.91,down,2, 512, 64, 8, 2, 32, 16, 8, 0, 0, 1024, 2048, 0, 0, 0, 0
354,30.64,69,7,2048,2048,2048,0.09, 0.86, 0.02, 0.03,left,0, 0, 0, 0, 2, 0, 64, 0, 0, 512, 16, 16, 4, 32, 1024, 2048
358,31.56,66,6,2048,2048,2048,0.03, 0.23, 0.25, 0.5,down,0, 0, 0, 0, 2, 64, 0, 0, 512, 32, 0, 2, 4, 32, 1024, 2048
355,31.99,71,6,2048,2048,2048,0.04, 0.24, 0.23, 0.49,down,0, 0, 2, 0, 2, 0, 0, 0, 512, 64, 0, 2, 4, 64, 1024, 2048
354,31.01,62,6,2048,2048,2048,0.42, 0.33, 0.11, 0.15,right,0, 0, 2, 0, 2, 0, 0, 0, 512, 0, 2, 2, 4, 128, 1024, 2048
356,29.8,61,6,2048,2048,2048,0.15, 0.25, 0.26, 0.34,down,0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 512, 4, 4, 128, 1024, 2048
360,28.47,67,7,2048,2048,2048,0.16, 0.12, 0.61, 0.11,up,0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 512, 4, 4, 128, 1024, 2048
364,28.16,69,6,2048,2048,2048,0.37, 0.46, 0.09, 0.08,left,4, 2, 2, 8, 0, 128, 512, 2048, 0, 0, 1024, 0, 0, 0, 0, 2
365,26.92,61,7,2048,2048,2048,0.37, 0.35, 0.23, 0.05,right,4, 4, 8, 0, 128, 512, 2048, 0, 1024, 0, 0, 0, 2, 2, 0, 0
369,26.59,62,7,2048,2048,2048,0.46, 0.19, 0.24, 0.11,right,0, 0, 8, 8, 0, 128, 512, 2048, 0, 2, 0, 1024, 0, 0, 0, 4
370,26.9,59,6,2048,2048,2048,0.18, 0.5, 0.1, 0.22,left,0, 0, 0, 16, 0, 128, 512, 2048, 0, 2, 2, 1024, 0, 0, 0, 4
369,25.01,67,6,2048,2048,2048,0.16, 0.13, 0.32, 0.38,down,16, 0, 0, 0, 128, 512, 2048, 0, 4, 1024, 0, 0, 4, 0, 0, 2
374,24.03,70,7,2048,2048,2048,0.49, 0, 0.51, 0,up,2, 0, 0, 0, 16, 0, 0, 0, 128, 512, 0, 0, 8, 1024, 2048, 2
377,22.87,59,8,2048,2048,2048,0.11, 0.27, 0.34, 0.28,up,2, 512, 2048, 2, 16, 1024, 0, 0, 128, 0, 2, 0, 8, 0, 0, 0
381,21.99,54,7,2048,2048,2048,0.12, 0, 0.39, 0.5,down,2, 512, 2048, 2, 16, 1024, 2, 0, 128, 0, 0, 0, 8, 2, 0, 0
384,21.61,55,7,2048,2048,2048,0.07, 0.12, 0.09, 0.73,down,2, 0, 0, 0, 16, 512, 0, 0, 128, 1024, 2048, 2, 8, 2, 2, 2
385,21.65,59,7,2048,2048,2048,0.65, 0.25, 0.02, 0.08,right,2, 0, 0, 2, 16, 512, 0, 0, 128, 1024, 2048, 0, 8, 2, 2, 4
385,20.77,55,7,2048,2048,2048,0.41, 0.32, 0.06, 0.21,right,0, 0, 0, 4, 0, 0, 16, 512, 2, 128, 1024, 2048, 0, 8, 4, 4
387,20.73,55,6,2048,2048,2048,0.39, 0.18, 0.16, 0.27,right,0, 2, 0, 4, 0, 0, 16, 512, 2, 128, 1024, 2048, 0, 0, 8, 8
387,19.77,48,8,2048,2048,2048,0, 0.58, 0.38, 0.04,left,0, 0, 2, 4, 0, 0, 16, 512, 2, 128, 1024, 2048, 0, 0, 2, 16
390,20.6,51,8,2048,2048,2048,0.03, 0.05, 0.04, 0.89,down,2, 4, 0, 0, 16, 512, 0, 2, 2, 128, 1024, 2048, 2, 16, 0, 0
388,20.44,49,7,2048,2048,2048,0.25, 0.22, 0.09, 0.44,down,2, 4, 0, 0, 2, 512, 0, 0, 16, 128, 0, 2, 4, 16, 1024, 2048
388,20.45,52,9,2048,2048,2048,0.79, 0.12, 0.04, 0.05,right,0, 4, 0, 2, 4, 512, 0, 0, 16, 128, 0, 2, 4, 16, 1024, 2048
388,19.97,48,8,2048,2048,2048,0.34, 0.03, 0.07, 0.56,down,0, 0, 4, 2, 2, 0, 4, 512, 0, 16, 128, 2, 4, 16, 1024, 2048
390,19.52,50,7,2048,2048,2048,0.56, 0.13, 0.14, 0.17,right,2, 0, 0, 2, 0, 0, 8, 512, 2, 0, 128, 2, 4, 32, 1024, 2048
391,18.88,46,7,2048,2048,2048,0, 0.19, 0.74, 0.07,up,0, 0, 0, 4, 0, 2, 8, 512, 0, 2, 128, 2, 4, 32, 1024, 2048
393,18.31,51,7,2048,2048,2048,0.25, 0.47, 0.17, 0.1,left,4, 4, 8, 4, 0, 32, 128, 512, 0, 0, 1024, 2, 2, 0, 0, 2048
395,17.83,47,6,2048,2048,2048,0.14, 0.24, 0.55, 0.08,up,8, 8, 4, 0, 32, 128, 512, 0, 1024, 2, 0, 2, 2, 2048, 0, 0
396,16.85,40,7,2048,2048,2048,0.1, 0.21, 0.45, 0.25,up,8, 8, 4, 2, 32, 128, 512, 0, 1024, 2, 0, 0, 2, 2048, 0, 2
399,18.02,57,9,2048,2048,2048,0.21, 0.18, 0.55, 0.05,up,8, 8, 4, 4, 32, 128, 512, 0, 1024, 2, 0, 2, 2, 2048, 0, 0
395,21.93,77,11,2048,2048,2048,0.06, 0.92, 0, 0.02,left,8, 8, 4, 4, 32, 128, 512, 2, 1024, 2, 0, 0, 2, 2048, 2, 0
384,20.74,46,11,2048,2048,2048,0.95, 0, 0.02, 0.03,right,16, 8, 2, 0, 32, 128, 512, 2, 1024, 2, 0, 0, 2, 2048, 2, 0
387,22.3,50,9,2048,2048,2048,0, 0.02, 0.96, 0.02,up,0, 16, 8, 2, 32, 128, 512, 2, 0, 2, 1024, 2, 0, 2, 2048, 2
383,22.49,46,9,2048,2048,2048,0.03, 0.01, 0.95, 0.01,up,32, 16, 8, 4, 0, 128, 512, 4, 0, 4, 1024, 0, 0, 2, 2048, 0
382,23.65,69,8,2048,2048,2048,0.66, 0.3, 0.03, 0.01,right,32, 16, 8, 8, 0, 128, 512, 0, 2, 4, 1024, 0, 0, 2, 2048, 0
379,23.59,46,7,2048,2048,2048,0.8, 0.09, 0.07, 0.04,right,0, 32, 16, 16, 0, 2, 128, 512, 0, 2, 4, 1024, 0, 0, 2, 2048
379,22.48,57,6,2048,2048,2048,0.17, 0.22, 0.27, 0.34,down,2, 0, 32, 32, 0, 2, 128, 512, 0, 2, 4, 1024, 0, 0, 2, 2048
382,21.97,59,7,2048,2048,2048,0.43, 0.07, 0.31, 0.19,right,0, 0, 32, 32, 2, 0, 128, 512, 0, 0, 4, 1024, 2, 4, 2, 2048
384,22.41,58,7,2048,2048,2048,0.05, 0.07, 0.4, 0.49,down,2, 0, 0, 64, 0, 2, 128, 512, 0, 0, 4, 1024, 2, 4, 2, 2048
382,20.19,55,7,2048,2048,2048,0.61, 0.09, 0.3, 0,right,0, 0, 2, 64, 0, 0, 128, 512, 0, 2, 4, 1024, 4, 4, 2, 2048
389,19.51,52,8,2048,2048,2048,0, 0.1, 0.42, 0.48,down,0, 0, 2, 64, 0, 2, 128, 512, 0, 2, 4, 1024, 0, 8, 2, 2048
391,19.6,58,7,2048,2048,2048,0.16, 0.1, 0.33, 0.41,down,0, 0, 2, 64, 0, 0, 128, 512, 2, 4, 4, 1024, 0, 8, 2, 2048
391,19.2,57,10,2048,2048,2048,0.16, 0.08, 0.68, 0.08,up,0, 2, 2, 64, 0, 0, 128, 512, 0, 4, 4, 1024, 2, 8, 2, 2048
392,18.75,54,8,2048,2048,2048,0.05, 0.09, 0.82, 0.05,up,2, 2, 2, 64, 2, 4, 128, 512, 0, 8, 4, 1024, 0, 0, 2, 2048
393,18.11,56,7,2048,2048,2048,0.7, 0.1, 0.17, 0.03,right,4, 2, 2, 64, 0, 4, 128, 512, 0, 8, 4, 1024, 2, 0, 2, 2048
395,17.67,45,6,2048,2048,2048,0.25, 0.06, 0.4, 0.28,up,0, 4, 4, 64, 0, 4, 128, 512, 0, 8, 4, 1024, 0, 2, 4, 2048
397,16.19,52,7,2048,2048,2048,0, 0.22, 0.3, 0.48,down,0, 8, 4, 64, 0, 8, 128, 512, 0, 2, 8, 1024, 0, 0, 2, 2048
401,16,64,9,2048,2048,2048,0.14, 0.1, 0.19, 0.57,down,0, 2, 4, 64, 0, 0, 128, 512, 0, 16, 8, 1024, 0, 2, 2, 2048
402,15.05,34,9,2048,2048,2048,0.1, 0.65, 0.15, 0.1,left,0, 0, 4, 64, 2, 2, 128, 512, 0, 16, 8, 1024, 0, 2, 2, 2048
404,15.3,45,9,2048,2048,2048,0.8, 0, 0.12, 0.08,right,4, 64, 0, 0, 4, 128, 512, 0, 16, 8, 1024, 2, 4, 2048, 0, 0
404,14.92,50,10,2048,2048,2048,0.08, 0.05, 0.84, 0.03,up,0, 0, 4, 64, 0, 4, 128, 512, 16, 8, 1024, 2, 2, 0, 4, 2048
405,15.56,36,9,2048,2048,2048,0.03, 0.96, 0, 0.01,left,16, 4, 4, 64, 2, 8, 128, 512, 0, 2, 1024, 2, 0, 0, 4, 2048
403,15.07,35,7,2048,2048,2048,0.02, 0, 0.67, 0.31,up,16, 8, 64, 0, 2, 8, 128, 512, 2, 1024, 2, 0, 4, 2048, 2, 0
404,15.16,40,8,2048,2048,2048,0.09, 0.19, 0.59, 0.12,up,16, 16, 64, 512, 4, 1024, 128, 0, 4, 2048, 4, 0, 2, 0, 0, 0
404,14.81,43,8,2048,2048,2048,0.43, 0.09, 0, 0.48,down,16, 16, 64, 512, 8, 1024, 128, 0, 2, 2048, 4, 0, 0, 2, 0, 0
405,14.21,41,8,2048,2048,2048,0.62, 0.33, 0.05, 0,right,2, 16, 0, 0, 16, 1024, 64, 0, 8, 2048, 128, 0, 2, 2, 4, 512
407,12.91,58,7,2048,2048,2048,0.17, 0.76, 0.03, 0.04,left,2, 0, 2, 16, 0, 16, 1024, 64, 0, 8, 2048, 128, 0, 4, 4, 512
411,12.61,44,7,2048,2048,2048,0.05, 0, 0.54, 0.41,up,4, 16, 0, 0, 16, 1024, 64, 2, 8, 2048, 128, 0, 8, 512, 0, 0
412,12.42,38,6,2048,2048,2048,0.35, 0, 0.34, 0.31,right,4, 16, 64, 2, 16, 1024, 128, 0, 16, 2048, 0, 0, 2, 512, 0, 0
412,11.77,38,7,2048,2048,2048,0, 0.09, 0.45, 0.46,down,4, 16, 64, 2, 0, 16, 1024, 128, 0, 2, 16, 2048, 0, 0, 2, 512
414,12.35,49,7,2048,2048,2048,0.32, 0.37, 0.07, 0.24,left,0, 2, 64, 2, 0, 0, 1024, 128, 0, 32, 16, 2048, 4, 2, 2, 512
412,10.45,38,6,2048,2048,2048,0.13, 0.36, 0.31, 0.2,left,2, 64, 2, 0, 1024, 128, 0, 0, 32, 16, 2048, 0, 4, 4, 512, 2
418,9.26,28,6,2048,2048,2048,0.15, 0.4, 0.25, 0.2,left,2, 64, 2, 0, 1024, 128, 0, 2, 32, 16, 2048, 0, 8, 512, 2, 0
422,8.54,41,7,2048,2048,2048,0.14, 0.26, 0.16, 0.44,down,2, 64, 2, 2, 1024, 128, 2, 0, 32, 16, 2048, 0, 8, 512, 2, 0
424,9.05,36,9,2048,2048,2048,0.03, 0.11, 0.75, 0.11,up,2, 64, 0, 0, 1024, 128, 4, 0, 32, 16, 2048, 2, 8, 512, 2, 2
422,8.53,36,7,2043.16,2048,2048,0.28, 0.26, 0.41, 0.05,up,2, 64, 4, 4, 1024, 128, 2048, 0, 32, 16, 2, 0, 8, 512, 0, 2
424,10.08,33,12,2043.18,2048,2048,0.06, 0.11, 0.78, 0.04,up,2, 64, 4, 4, 1024, 128, 2048, 2, 32, 16, 2, 0, 8, 512, 2, 0
419,8.41,31,10,2018.74,2048,2048,0.23, 0.32, 0, 0.45,down,2, 64, 4, 4, 1024, 128, 2048, 2, 32, 16, 4, 0, 8, 512, 2, 0
424,11.7,43,11,2043.18,2048,2048,0.01, 0.99, 0, 0,left,2, 64, 4, 0, 1024, 128, 2048, 2, 32, 16, 4, 4, 8, 512, 2, 2
414,12.25,38,9,2043.07,2048,2048,0.01, 0, 0.01, 0.99,down,2, 64, 4, 2, 1024, 128, 2048, 2, 32, 16, 8, 0, 8, 512, 4, 0
413,13.36,60,9,2043.05,2048,2048,0.24, 0.74, 0.01, 0.02,left,2, 64, 4, 2, 1024, 128, 2048, 0, 32, 16, 8, 0, 8, 512, 4, 4
409,11.9,33,7,2048,2048,2048,0, 0, 0.97, 0.02,up,2, 64, 4, 2, 1024, 128, 2048, 0, 32, 16, 8, 2, 8, 512, 8, 0
414,16.62,51,11,2048,2048,2048,0.16, 0.8, 0.02, 0.01,left,2, 64, 4, 4, 1024, 128, 2048, 0, 32, 16, 16, 0, 8, 512, 0, 2
400,11.93,37,6,2048,2048,2048,0.32, 0.29, 0.2, 0.18,right,2, 64, 8, 0, 1024, 128, 2048, 0, 32, 32, 2, 0, 8, 512, 2, 0
414,11.71,54,9,2048,2048,2048,0, 0.04, 0.35, 0.61,down,0, 2, 64, 8, 0, 1024, 128, 2048, 0, 0, 64, 2, 2, 8, 512, 2
414,10.37,54,9,2048,2048,2048,0.16, 0.47, 0.17, 0.2,left,0, 0, 64, 0, 0, 2, 128, 8, 2, 1024, 64, 2048, 2, 8, 512, 4
418,17.29,41,13,2048,2048,2048,0.03, 0, 0.02, 0.94,down,64, 2, 0, 0, 2, 128, 8, 0, 2, 1024, 64, 2048, 2, 8, 512, 4
398,19.24,47,12,2048,2048,2048,0.98, 0.01, 0, 0,right,0, 2, 0, 2, 64, 128, 8, 0, 2, 1024, 64, 2048, 4, 8, 512, 4
392,9.07,38,12,2042.79,2048,2048,0, 0.06, 0.94, 0,up,0, 0, 2, 4, 0, 64, 128, 8, 2, 1024, 64, 2048, 4, 8, 512, 4
422,7.85,29,10,2038.32,2048,2048,0, 0.02, 0, 0.98,down,2, 64, 2, 4, 4, 1024, 128, 8, 2, 8, 64, 2048, 0, 0, 512, 4
426,12.16,50,10,2048,2048,2048,0.96, 0.02, 0.02, 0,right,0, 2, 2, 4, 2, 64, 128, 8, 4, 1024, 64, 2048, 2, 8, 512, 4
413,14.29,45,13,2048,2048,2048,0.93, 0.01, 0.07, 0,right,0, 2, 4, 4, 2, 64, 128, 8, 4, 1024, 64, 2048, 2, 8, 512, 4
407,11.91,55,13,2037.96,2048,2048,0.16, 0.01, 0.05, 0.78,down,2, 0, 2, 8, 2, 64, 128, 8, 4, 1024, 64, 2048, 2, 8, 512, 4
414,14.26,41,14,2048,2048,2048,0.04, 0.88, 0.04, 0.04,left,0, 0, 2, 2, 4, 64, 128, 16, 4, 1024, 64, 2048, 2, 8, 512, 4
407,16.53,52,11,2048,2048,2048,0, 0, 0.99, 0.01,up,4, 2, 0, 0, 4, 64, 128, 16, 4, 1024, 64, 2048, 2, 8, 512, 4
400,15.67,50,8,2048,2048,2048,0.04, 0.85, 0.09, 0.02,left,8, 2, 128, 16, 4, 64, 64, 2048, 2, 1024, 512, 4, 2, 8, 0, 0
402,16.41,55,11,2048,2048,2048,0.9, 0, 0.03, 0.07,right,8, 2, 128, 16, 4, 128, 2048, 0, 2, 1024, 512, 4, 2, 8, 2, 0
400,16.09,48,11,2048,2048,2048,0.6, 0, 0.38, 0.01,right,8, 2, 128, 16, 0, 4, 128, 2048, 2, 1024, 512, 4, 2, 2, 8, 2
401,16.89,50,9,2048,2048,2048,0, 0.01, 0.04, 0.95,down,8, 2, 128, 16, 2, 4, 128, 2048, 2, 1024, 512, 4, 0, 4, 8, 2
399,17.31,47,9,2048,2048,2048,0.02, 0.97, 0.01, 0,left,0, 2, 2, 16, 0, 4, 256, 2048, 8, 1024, 512, 4, 4, 4, 8, 2
398,16.7,45,7,2048,2048,2048,0.02, 0.83, 0.11, 0.04,left,4, 16, 0, 2, 4, 256, 2048, 0, 8, 1024, 512, 4, 8, 8, 2, 0
399,17.03,46,7,2048,2048,2048,0.23, 0.03, 0.69, 0.05,up,4, 16, 2, 0, 4, 256, 2048, 0, 8, 1024, 512, 4, 16, 2, 0, 2
398,15.79,39,8,2048,2048,2048,0.09, 0.06, 0.75, 0.1,up,8, 16, 2, 4, 8, 256, 2048, 2, 16, 1024, 512, 0, 0, 2, 2, 0
402,15.99,49,9,2048,2048,2048,0.14, 0.09, 0.12, 0.66,down,16, 16, 2, 4, 16, 256, 2048, 2, 2, 1024, 512, 0, 0, 2, 2, 0
402,16.17,43,7,2048,2048,2048,0.36, 0.52, 0.12, 0,left,0, 16, 2, 0, 0, 256, 2048, 2, 32, 1024, 512, 4, 2, 2, 2, 2
401,14.85,39,6,2048,2048,2048,0.1, 0.45, 0.08, 0.36,left,16, 2, 0, 2, 256, 2048, 2, 0, 32, 1024, 512, 4, 4, 4, 0, 0
405,15.45,37,8,2048,2048,2048,0.58, 0, 0.33, 0.09,right,16, 4, 2, 0, 256, 2048, 2, 0, 32, 1024, 512, 4, 8, 0, 0, 0
403,18.41,46,11,2048,2048,2048,0, 0.01, 0.06, 0.93,down,2, 16, 4, 2, 0, 256, 2048, 2, 32, 1024, 512, 4, 0, 0, 0, 8
394,14.39,36,7,2048,2048,2048,0.09, 0.04, 0.14, 0.73,down,0, 0, 2, 0, 0, 16, 4, 4, 2, 256, 2048, 4, 32, 1024, 512, 8
406,18.06,54,10,2048,2048,2048,0.12, 0.04, 0.04, 0.81,down,2, 0, 2, 0, 0, 16, 4, 0, 2, 256, 2048, 8, 32, 1024, 512, 8
395,12.91,55,7,2048,2048,2048,0.45, 0.09, 0.05, 0.41,right,2, 0, 2, 0, 0, 16, 4, 0, 4, 256, 2048, 0, 32, 1024, 512, 16
411,13.48,40,8,2048,2048,2048,0.21, 0.16, 0.17, 0.46,down,0, 2, 0, 4, 0, 0, 16, 4, 0, 4, 256, 2048, 32, 1024, 512, 16
409,14.81,37,9,2048,2048,2048,0.06, 0.08, 0.87, 0,up,0, 0, 2, 0, 0, 2, 16, 8, 0, 4, 256, 2048, 32, 1024, 512, 16
405,15.58,45,10,2048,2048,2048,0.04, 0.58, 0.36, 0.02,left,32, 2, 2, 8, 0, 4, 16, 2048, 2, 1024, 256, 16, 0, 0, 512, 0
403,16.81,46,14,2048,2048,2048,0.02, 0, 0.01, 0.96,down,32, 4, 8, 0, 4, 16, 2048, 2, 2, 1024, 256, 16, 512, 0, 0, 0
399,16.84,41,11,2048,2048,2048,0.09, 0.9, 0.02, 0,left,32, 0, 2, 0, 4, 4, 8, 0, 2, 16, 2048, 2, 512, 1024, 256, 16
399,14.95,43,9,2048,2048,2048,0.04, 0.68, 0.08, 0.2,left,32, 2, 2, 0, 8, 8, 0, 0, 2, 16, 2048, 2, 512, 1024, 256, 16
405,15.32,42,8,2048,2048,2048,0.98, 0, 0.02, 0,right,32, 4, 0, 0, 16, 2, 0, 0, 2, 16, 2048, 2, 512, 1024, 256, 16
404,15.3,52,7,2048,2048,2048,0.08, 0.38, 0.48, 0.07,up,0, 0, 32, 4, 2, 0, 16, 2, 2, 16, 2048, 2, 512, 1024, 256, 16
404,14.5,40,7,2048,2048,2048,0.11, 0.03, 0.37, 0.49,down,4, 16, 32, 4, 512, 1024, 16, 4, 0, 0, 2048, 16, 0, 2, 256, 0
406,13.65,38,7,2048,2048,2048,0.83, 0.04, 0.13, 0,right,0, 2, 32, 0, 0, 16, 16, 0, 4, 1024, 2048, 8, 512, 2, 256, 16
409,16.12,35,10,2048,2048,2048,0.06, 0.77, 0.06, 0.11,left,2, 0, 2, 32, 0, 0, 0, 32, 4, 1024, 2048, 8, 512, 2, 256, 16
401,16.52,37,9,2048,2048,2048,0.01, 0.01, 0.01, 0.98,down,4, 32, 0, 0, 32, 0, 2, 0, 4, 1024, 2048, 8, 512, 2, 256, 16
400,14.99,55,9,2048,2048,2048,0.05, 0.03, 0.92, 0,up,4, 2, 0, 0, 32, 32, 2, 0, 4, 1024, 2048, 8, 512, 2, 256, 16
405,15.42,39,7,2048,2048,2048,0.61, 0.34, 0.04, 0.01,right,4, 2, 2, 8, 32, 32, 2048, 16, 4, 1024, 256, 0, 512, 2, 0, 2
403,14.51,33,8,2048,2048,2048,0.66, 0.31, 0, 0.03,right,2, 4, 4, 8, 0, 64, 2048, 16, 0, 4, 1024, 256, 0, 0, 512, 4
406,14.02,32,7,2048,2048,2048,0.9, 0.1, 0, 0,right,0, 2, 8, 8, 0, 64, 2048, 16, 0, 4, 1024, 256, 0, 2, 512, 4
407,14.92,42,6,2048,2048,2048,0.16, 0.03, 0.29, 0.51,down,2, 0, 2, 16, 0, 64, 2048, 16, 0, 4, 1024, 256, 0, 2, 512, 4
405,13.53,34,7,2048,2048,2048,0.3, 0.23, 0.27, 0.2,right,0, 0, 2, 0, 0, 64, 2048, 32, 2, 4, 1024, 256, 2, 2, 512, 4
409,13.18,33,7,2048,2048,2048,0.19, 0.1, 0.47, 0.24,up,2, 0, 0, 2, 0, 64, 2048, 32, 2, 4, 1024, 256, 0, 4, 512, 4
410,13.4,39,7,2048,2048,2048,0.24, 0.07, 0.58, 0.11,up,4, 64, 2048, 2, 0, 8, 1024, 32, 0, 0, 512, 256, 2, 0, 0, 4
409,12.99,40,7,2048,2048,2048,0.53, 0.03, 0.25, 0.19,right,4, 64, 2048, 2, 2, 8, 1024, 32, 0, 0, 512, 256, 0, 2, 0, 4
411,12.42,42,7,2048,2048,2048,0.76, 0.14, 0.04, 0.06,right,4, 64, 2048, 2, 2, 8, 1024, 32, 0, 0, 512, 256, 0, 2, 2, 4
412,11.17,47,8,2048,2048,2048,0.13, 0.02, 0.15, 0.7,down,4, 64, 2048, 2, 2, 8, 1024, 32, 0, 0, 512, 256, 0, 2, 4, 4
416,11.33,35,8,2048,2048,2048,0.33, 0.58, 0.09, 0,left,0, 0, 2048, 2, 2, 64, 1024, 32, 4, 8, 512, 256, 2, 2, 4, 4
