numSearches,avgCounts,maxCounts,maxDepth,avgMaxs,max,maxBoard,wins0,wins1,wins2,wins3,bestMove,board00,board01,board02,board03,board10,board11,board12,board13,board20,board21,board22,board23,board30,board31,board32,board33
337,30.47,93,8,512,512,512,0.03, 0.92, 0.02, 0.03,left,2, 0, 2, 0, 8, 0, 2, 0, 16, 16, 512, 64, 32, 8, 2, 128
358,41.98,111,11,512,512,512,0.01, 0, 0.92, 0.08,up,4, 2, 0, 0, 8, 2, 0, 0, 32, 512, 64, 0, 32, 8, 2, 128
324,41.08,101,10,512,512,512,0.09, 0.86, 0, 0.05,left,4, 4, 64, 128, 8, 512, 2, 2, 64, 8, 0, 0, 0, 0, 0, 0
326,38.56,108,9,512,512,512,0.08, 0, 0.8, 0.13,up,8, 64, 128, 0, 8, 512, 4, 0, 64, 8, 2, 0, 0, 0, 0, 0
334,42,95,10,512,512,512,0.05, 0.08, 0.77, 0.1,up,16, 64, 128, 0, 64, 512, 4, 2, 0, 8, 2, 0, 0, 0, 0, 0
323,44.33,111,10,512,512,512,0.98, 0.01, 0, 0.01,right,16, 64, 128, 2, 64, 512, 4, 0, 0, 8, 2, 0, 0, 2, 0, 0
317,46.25,108,7,512,512,512,0, 0.02, 0.87, 0.11,up,16, 64, 128, 2, 0, 64, 512, 4, 0, 2, 8, 2, 0, 0, 0, 2
311,45.33,108,6,512,512,512,0.17, 0.17, 0.42, 0.24,up,16, 128, 128, 2, 2, 2, 512, 4, 0, 0, 8, 4, 0, 0, 0, 0
314,43.09,114,6,512,512,512,0.26, 0.47, 0.12, 0.14,left,16, 128, 128, 2, 2, 2, 512, 8, 0, 0, 8, 0, 2, 0, 0, 0
320,41.74,106,6,512,512,512,0.51, 0.14, 0.25, 0.1,right,16, 256, 2, 0, 4, 512, 8, 0, 8, 0, 0, 0, 2, 0, 0, 2
324,43.42,97,8,512,512,512,0.18, 0.07, 0.71, 0.05,up,0, 16, 256, 2, 0, 4, 512, 8, 0, 2, 0, 8, 0, 0, 0, 4
319,44.21,121,8,512,512,512,0.67, 0.08, 0, 0.25,right,2, 16, 256, 2, 0, 4, 512, 16, 0, 2, 0, 4, 0, 0, 0, 0
317,42.98,132,8,512,512,512,0.53, 0.16, 0.12, 0.18,right,2, 16, 256, 2, 0, 4, 512, 16, 0, 0, 2, 4, 2, 0, 0, 0
321,40.24,106,8,512,512,512,0.62, 0.21, 0, 0.18,right,2, 16, 256, 2, 0, 4, 512, 16, 0, 2, 2, 4, 0, 0, 0, 2
329,38.81,113,8,512,512,512,0.54, 0.33, 0, 0.13,right,2, 16, 256, 2, 0, 4, 512, 16, 0, 0, 4, 4, 0, 0, 2, 2
333,38.52,95,10,512,512,512,0, 0.08, 0, 0.92,down,2, 16, 256, 2, 0, 4, 512, 16, 0, 0, 2, 8, 0, 0, 0, 4
334,38.59,101,8,512,512,512,0.06, 0.03, 0.85, 0.05,up,2, 0, 0, 2, 0, 0, 256, 16, 0, 16, 512, 8, 2, 4, 2, 4
334,38.3,107,7,512,512,512,0.05, 0.9, 0, 0.05,left,4, 16, 256, 2, 0, 4, 512, 16, 0, 2, 2, 8, 0, 0, 0, 4
335,37.33,95,7,512,512,512,0.03, 0, 0.68, 0.29,up,4, 16, 256, 2, 4, 512, 16, 0, 4, 8, 0, 0, 4, 2, 0, 0
338,37.9,94,7,512,512,512,0.04, 0.16, 0.72, 0.08,up,8, 16, 256, 2, 8, 512, 16, 0, 0, 8, 0, 2, 0, 2, 0, 0
336,37.57,97,6,512,512,512,0.36, 0.27, 0, 0.37,down,16, 16, 256, 4, 0, 512, 16, 0, 0, 8, 2, 0, 0, 2, 0, 0
337,36.49,103,7,512,512,512,0.38, 0.24, 0.24, 0.14,right,0, 16, 0, 0, 2, 512, 256, 0, 0, 8, 16, 0, 16, 2, 2, 4
340,35.87,95,9,512,512,512,0.33, 0.57, 0.04, 0.06,left,0, 0, 0, 16, 0, 2, 512, 256, 0, 0, 8, 16, 2, 16, 4, 4
342,32.46,87,7,512,512,512,0.12, 0.1, 0.41, 0.37,up,16, 0, 0, 0, 2, 512, 256, 0, 8, 16, 0, 2, 2, 16, 8, 0
352,32,87,9,512,512,512,0.76, 0, 0, 0.24,right,16, 512, 256, 2, 2, 32, 8, 0, 8, 2, 0, 0, 2, 0, 0, 0
354,36.3,97,10,512,512,512,0, 0.68, 0.12, 0.21,left,16, 512, 256, 2, 0, 2, 32, 8, 0, 2, 8, 2, 0, 0, 0, 2
341,38.77,93,10,512,512,512,0.02, 0.91, 0.02, 0.05,left,16, 512, 256, 2, 2, 32, 8, 0, 2, 8, 2, 0, 2, 2, 0, 0
333,35.78,109,8,512,512,512,0.03, 0.38, 0.52, 0.07,up,16, 512, 256, 2, 2, 32, 8, 0, 2, 8, 2, 0, 4, 0, 0, 2
342,37.97,82,9,512,512,512,0.01, 0.01, 0.02, 0.95,down,16, 512, 256, 4, 4, 32, 8, 0, 4, 8, 2, 0, 0, 2, 0, 0
336,39.12,100,7,512,512,512,0.61, 0.38, 0.01, 0,right,0, 512, 0, 0, 0, 32, 256, 0, 16, 8, 8, 2, 8, 2, 2, 4
332,40.05,86,7,512,512,512,0.64, 0.24, 0.01, 0.11,right,0, 0, 0, 512, 0, 0, 32, 256, 2, 16, 16, 2, 0, 8, 4, 4
329,39.81,162,6,512,512,512,0.39, 0.31, 0.08, 0.23,right,0, 0, 0, 512, 2, 0, 32, 256, 0, 2, 32, 2, 0, 0, 8, 8
330,37.76,89,6,512,512,512,0, 0.28, 0.4, 0.32,up,0, 0, 0, 512, 0, 2, 32, 256, 0, 2, 32, 2, 0, 0, 2, 16
336,38.24,87,7,512,512,512,0.29, 0.35, 0.18, 0.18,left,0, 4, 64, 512, 2, 0, 2, 256, 0, 0, 0, 2, 0, 0, 0, 16
335,36.39,91,6,512,512,512,0.42, 0.22, 0.24, 0.12,right,4, 64, 512, 0, 4, 256, 0, 0, 2, 0, 0, 0, 16, 0, 2, 0
340,36.96,92,6,512,512,512,0.17, 0.22, 0.29, 0.32,down,0, 4, 64, 512, 0, 0, 4, 256, 0, 2, 0, 2, 0, 0, 16, 2
339,35.69,105,8,512,512,512,0.71, 0.1, 0.2, 0,right,0, 0, 0, 0, 0, 2, 64, 512, 0, 4, 4, 256, 0, 2, 16, 4
342,33.38,90,6,512,512,512,0.4, 0.13, 0.24, 0.23,right,0, 0, 2, 0, 0, 2, 64, 512, 0, 0, 8, 256, 0, 2, 16, 4
349,33.95,104,9,512,512,512,0.13, 0.07, 0.75, 0.05,up,0, 0, 0, 2, 0, 2, 64, 512, 0, 0, 8, 256, 2, 2, 16, 4
348,33.89,98,8,512,512,512,0.06, 0.04, 0.8, 0.1,up,2, 4, 64, 2, 0, 0, 8, 512, 2, 0, 16, 256, 0, 0, 0, 4
348,32.23,97,9,512,512,512,0.87, 0.06, 0, 0.06,right,4, 4, 64, 2, 2, 0, 8, 512, 0, 0, 16, 256, 0, 0, 0, 4
353,33.23,118,8,512,512,512,0.04, 0.03, 0.11, 0.82,down,0, 8, 64, 2, 0, 2, 8, 512, 0, 0, 16, 256, 0, 2, 0, 4
350,31.41,91,7,512,512,512,0.52, 0.12, 0.14, 0.23,right,0, 0, 0, 2, 2, 0, 64, 512, 0, 8, 8, 256, 0, 4, 16, 4
355,30.61,95,8,512,512,512,0.42, 0.03, 0.16, 0.39,right,0, 0, 2, 2, 0, 2, 64, 512, 0, 0, 16, 256, 0, 4, 16, 4
358,30.98,111,7,512,512,512,0, 0.02, 0.58, 0.4,up,0, 0, 0, 4, 0, 2, 64, 512, 0, 0, 16, 256, 2, 4, 16, 4
357,29.37,78,8,512,512,512,0.67, 0.15, 0, 0.18,right,2, 2, 64, 4, 0, 4, 32, 512, 0, 0, 2, 256, 0, 0, 0, 4
361,29.53,77,7,512,512,512,0.11, 0.74, 0.1, 0.06,left,0, 4, 64, 4, 0, 4, 32, 512, 0, 2, 2, 256, 0, 0, 0, 4
361,28.53,85,7,512,512,512,0.02, 0.37, 0.46, 0.14,up,4, 64, 4, 0, 4, 32, 512, 0, 4, 256, 0, 2, 4, 0, 0, 0
364,29.83,91,7,512,512,512,0.19, 0.18, 0.44, 0.19,up,8, 64, 4, 2, 8, 32, 512, 0, 0, 256, 0, 0, 2, 0, 0, 0
360,28.38,83,6,512,512,512,0.14, 0.29, 0.31, 0.26,up,16, 64, 4, 2, 2, 32, 512, 0, 0, 256, 0, 0, 2, 0, 0, 0
364,26.92,79,7,512,512,512,0.38, 0.2, 0.24, 0.19,right,16, 64, 4, 2, 4, 32, 512, 2, 0, 256, 0, 0, 0, 0, 0, 0
369,25.26,78,7,512,512,512,0.11, 0.13, 0.56, 0.2,up,16, 64, 4, 2, 4, 32, 512, 2, 0, 0, 0, 256, 0, 2, 0, 0
374,27.26,84,7,512,512,512,0.5, 0.43, 0, 0.07,right,16, 64, 4, 4, 4, 32, 512, 256, 0, 2, 0, 2, 0, 0, 0, 0
368,26.7,102,7,512,512,512,0.33, 0.44, 0.11, 0.12,left,0, 16, 64, 8, 4, 32, 512, 256, 0, 0, 0, 4, 2, 0, 0, 0
369,36.91,132,11,513.38,1024,512,0.02, 0, 0.9, 0.07,up,16, 64, 8, 0, 4, 32, 512, 256, 4, 2, 0, 0, 2, 0, 0, 0
339,32.51,92,9,512,512,512,0.34, 0.6, 0, 0.06,left,16, 64, 8, 256, 8, 32, 512, 0, 2, 2, 2, 0, 0, 0, 0, 0
352,35.14,110,12,512,512,512,0.06, 0.04, 0.02, 0.88,down,16, 64, 8, 256, 8, 32, 512, 0, 4, 2, 0, 0, 0, 0, 2, 0
344,35.15,145,10,513.48,1024,512,0.02, 0.96, 0.02, 0,left,0, 0, 0, 0, 16, 64, 8, 0, 8, 32, 512, 2, 4, 2, 2, 256
344,35.19,136,8,512,512,512,0.01, 0.86, 0.08, 0.04,left,0, 0, 0, 2, 16, 64, 8, 0, 8, 32, 512, 2, 4, 4, 256, 0
344,36.5,75,11,512,512,512,0.01, 0.08, 0.81, 0.1,up,2, 0, 0, 2, 16, 64, 8, 0, 8, 32, 512, 2, 8, 256, 0, 0
340,36.88,78,9,512,512,512,0.04, 0.03, 0.86, 0.07,up,2, 64, 8, 4, 16, 32, 512, 0, 16, 256, 0, 0, 0, 0, 2, 0
339,37.24,145,7,513.51,1024,512,0.33, 0.36, 0, 0.31,left,2, 64, 8, 4, 32, 32, 512, 0, 2, 256, 2, 0, 0, 0, 0, 0
338,34.96,82,10,512,512,512,0.12, 0, 0.85, 0.03,up,2, 64, 8, 4, 64, 512, 0, 0, 2, 256, 2, 0, 2, 0, 0, 0
345,37.15,77,8,512,512,512,0.8, 0.17, 0, 0.02,right,2, 64, 8, 4, 64, 512, 2, 2, 4, 256, 0, 0, 0, 0, 0, 0
338,36.61,101,6,512,512,512,0.17, 0.01, 0.59, 0.23,up,2, 64, 8, 4, 0, 64, 512, 4, 0, 0, 4, 256, 0, 2, 0, 0
340,36.81,106,6,513.5,1024,512,0.19, 0.44, 0.13, 0.24,left,2, 128, 8, 8, 0, 2, 512, 256, 0, 0, 4, 0, 0, 2, 0, 0
339,34.36,70,7,512,512,512,0.43, 0.25, 0.16, 0.16,right,2, 128, 16, 0, 2, 512, 256, 0, 4, 0, 0, 0, 2, 0, 0, 2
346,33.68,84,6,512,512,512,0.26, 0.11, 0.2, 0.43,down,0, 2, 128, 16, 0, 2, 512, 256, 2, 0, 0, 4, 0, 0, 0, 4
348,32.48,77,6,512,512,512,0.17, 0.24, 0.25, 0.34,down,0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 128, 256, 2, 4, 512, 8
352,32.96,80,7,512,512,512,0.29, 0.29, 0.11, 0.31,down,0, 0, 0, 0, 0, 2, 0, 16, 0, 0, 128, 256, 4, 4, 512, 8
351,30.34,71,7,512,512,512,0.61, 0.31, 0.08, 0,right,0, 0, 0, 2, 0, 0, 0, 16, 0, 2, 128, 256, 4, 4, 512, 8
358,30.73,71,7,512,512,512,0.35, 0.1, 0.07, 0.48,down,0, 0, 0, 2, 0, 2, 0, 16, 0, 2, 128, 256, 0, 8, 512, 8
357,28.73,67,9,512,512,512,0.14, 0.09, 0.55, 0.22,up,2, 0, 0, 2, 0, 0, 0, 16, 0, 4, 128, 256, 0, 8, 512, 8
363,27.65,61,7,512,512,512,0.28, 0.08, 0.58, 0.06,up,2, 4, 128, 2, 0, 8, 512, 16, 0, 0, 0, 256, 0, 2, 0, 8
367,27.9,72,8,512,512,512,0.06, 0.06, 0.26, 0.62,down,2, 4, 128, 2, 0, 8, 512, 16, 0, 2, 0, 256, 2, 0, 0, 8
366,26.98,93,8,513.4,1024,512,0.03, 0.65, 0.14, 0.17,left,0, 0, 0, 2, 2, 4, 0, 16, 0, 8, 128, 256, 4, 2, 512, 8
369,27.16,73,8,512,512,512,0.07, 0.02, 0.84, 0.07,up,2, 0, 0, 2, 2, 4, 16, 0, 8, 128, 256, 0, 4, 2, 512, 8
368,27.18,126,9,513.39,1024,512,0.01, 0.96, 0, 0.02,left,4, 4, 16, 2, 8, 128, 256, 8, 4, 2, 512, 0, 2, 0, 0, 0
368,26.62,64,7,512,512,512,0.07, 0.35, 0.32, 0.27,left,8, 16, 2, 0, 8, 128, 256, 8, 4, 2, 512, 0, 2, 0, 0, 2
370,26.42,80,8,512,512,512,0.03, 0.48, 0.42, 0.06,left,8, 16, 2, 2, 8, 128, 256, 8, 4, 2, 512, 0, 4, 0, 0, 0
370,25.12,66,9,512,512,512,0.01, 0, 0.91, 0.08,up,8, 16, 4, 0, 8, 128, 256, 8, 4, 2, 512, 2, 4, 0, 0, 0
374,24.56,137,7,513.37,1024,512,0.14, 0.49, 0, 0.37,left,16, 16, 4, 8, 8, 128, 256, 2, 0, 2, 512, 0, 0, 0, 2, 0
376,23.84,63,7,512,512,512,0.53, 0.13, 0.14, 0.2,right,32, 4, 8, 0, 8, 128, 256, 2, 2, 512, 0, 0, 2, 0, 0, 2
378,22.65,102,9,513.35,1024,512,0, 0.83, 0.04, 0.14,left,0, 32, 4, 8, 8, 128, 256, 2, 0, 0, 2, 512, 0, 0, 2, 4
382,22.61,64,9,512,512,512,0.13, 0, 0.18, 0.69,down,32, 4, 8, 2, 8, 128, 256, 2, 2, 512, 0, 0, 2, 4, 0, 0
382,25.32,152,10,513.34,1024,512,0.12, 0.86, 0.02, 0,left,0, 4, 0, 0, 32, 128, 0, 0, 8, 512, 8, 2, 4, 4, 256, 4
374,23.18,104,7,513.37,1024,512,0.02, 0.05, 0.1, 0.83,down,4, 0, 0, 2, 32, 128, 0, 0, 8, 512, 8, 2, 8, 256, 4, 0
380,27.48,123,11,512,512,512,0.83, 0.14, 0.01, 0.02,right,0, 0, 0, 2, 4, 128, 0, 0, 32, 512, 8, 0, 16, 256, 4, 4
367,21.84,67,7,512,512,512,0, 0.21, 0.21, 0.58,down,0, 0, 0, 2, 0, 0, 4, 128, 0, 32, 512, 8, 2, 16, 256, 8
384,21.16,52,7,512,512,512,0.55, 0.29, 0.16, 0,right,0, 0, 2, 0, 0, 0, 4, 2, 0, 32, 512, 128, 2, 16, 256, 16
386,21.59,82,6,512,512,512,0.14, 0.31, 0.13, 0.42,down,0, 0, 2, 2, 0, 0, 4, 2, 0, 32, 512, 128, 2, 16, 256, 16
385,23.25,108,9,513.33,1024,512,0.18, 0.16, 0.06, 0.6,down,0, 0, 2, 0, 2, 0, 4, 4, 0, 32, 512, 128, 2, 16, 256, 16
380,20.31,82,8,513.34,1024,512,0.38, 0.56, 0.06, 0,left,0, 0, 2, 0, 0, 0, 4, 4, 2, 32, 512, 128, 4, 16, 256, 16
389,22.79,80,11,512,512,512,0.13, 0.85, 0.03, 0,left,2, 0, 0, 0, 8, 0, 2, 0, 2, 32, 512, 128, 4, 16, 256, 16
381,20.27,62,10,513.34,1024,512,0.89, 0.05, 0.06, 0,right,2, 0, 0, 0, 8, 2, 2, 0, 2, 32, 512, 128, 4, 16, 256, 16
389,22.31,159,11,513.31,1024,512,0.01, 0.01, 0.05, 0.93,down,0, 0, 0, 2, 2, 0, 8, 4, 2, 32, 512, 128, 4, 16, 256, 16
383,21.91,141,8,516,1024,512,0.14, 0.76, 0.04, 0.06,left,0, 0, 2, 2, 0, 0, 8, 4, 4, 32, 512, 128, 4, 16, 256, 16
384,23.96,65,8,512,512,512,0, 0.01, 0.82, 0.16,up,4, 0, 0, 2, 8, 4, 0, 0, 4, 32, 512, 128, 4, 16, 256, 16
378,24.5,91,11,514.7,1024,512,0.12, 0.08, 0.74, 0.07,up,4, 4, 512, 2, 8, 32, 256, 128, 8, 16, 2, 16, 0, 0, 0, 0
376,22.32,127,10,516.07,1024,512,0.05, 0.93, 0, 0.02,left,4, 4, 512, 2, 16, 32, 256, 128, 0, 16, 2, 16, 0, 2, 0, 0
383,22.29,109,8,512,512,512,0.01, 0.05, 0.8, 0.14,up,8, 512, 2, 0, 16, 32, 256, 128, 16, 2, 16, 0, 2, 0, 2, 0
383,22.42,53,6,512,512,512,0.23, 0.44, 0.15, 0.18,left,8, 512, 2, 128, 32, 32, 256, 0, 2, 2, 16, 0, 2, 0, 2, 0
382,21.13,137,7,516.01,1024,512,0.05, 0.33, 0.2, 0.42,down,8, 512, 2, 128, 64, 256, 0, 2, 4, 16, 0, 0, 4, 0, 0, 0
386,19.35,80,7,514.65,1024,512,0.16, 0.23, 0.4, 0.21,up,0, 0, 2, 0, 8, 512, 0, 0, 64, 256, 0, 128, 8, 16, 2, 2
391,18.29,70,7,513.31,1024,512,0.21, 0.2, 0.27, 0.33,down,8, 512, 4, 128, 64, 256, 0, 2, 8, 16, 0, 0, 0, 0, 0, 2
395,17.3,86,8,512,512,512,0.48, 0.15, 0.15, 0.23,right,0, 0, 2, 0, 8, 512, 0, 0, 64, 256, 0, 128, 8, 16, 4, 4
398,18.98,104,11,514.57,1024,512,0.7, 0.11, 0.07, 0.11,right,0, 0, 0, 2, 2, 0, 8, 512, 0, 64, 256, 128, 0, 8, 16, 8
393,17.32,177,8,513.3,1024,512,0.32, 0.17, 0.25, 0.26,right,0, 2, 0, 2, 0, 2, 8, 512, 0, 64, 256, 128, 0, 8, 16, 8
398,16.97,130,11,514.57,1024,512,0, 0.09, 0.91, 0,up,0, 0, 0, 4, 0, 2, 8, 512, 0, 64, 256, 128, 2, 8, 16, 8
399,17.04,121,12,517.12,1024,512,0.81, 0.06, 0, 0.14,right,2, 2, 8, 4, 0, 64, 256, 512, 0, 8, 16, 128, 0, 2, 0, 8
398,13.59,107,10,517.13,1024,512,0, 0.04, 0, 0.96,down,2, 4, 8, 4, 0, 64, 256, 512, 0, 8, 16, 128, 0, 0, 2, 8
409,14.83,140,10,518.24,1024,512,0.01, 0.01, 0.58, 0.4,up,2, 0, 8, 4, 0, 4, 256, 512, 0, 64, 16, 128, 2, 8, 2, 8
405,18.53,117,8,519.57,1024,512,0.06, 0.92, 0.02, 0,left,4, 4, 8, 4, 0, 64, 256, 512, 2, 8, 16, 128, 0, 0, 2, 8
394,16.9,87,7,514.59,1024,512,0.01, 0.05, 0.81, 0.13,up,8, 8, 4, 0, 64, 256, 512, 0, 2, 8, 16, 128, 2, 8, 2, 0
399,15.75,121,7,514.56,1024,512,0.12, 0.75, 0, 0.13,left,8, 8, 4, 128, 64, 256, 512, 2, 4, 16, 16, 0, 0, 0, 2, 0
402,16.85,159,7,519.62,1024,512,0.31, 0, 0.38, 0.31,up,16, 4, 128, 2, 64, 256, 512, 2, 4, 32, 0, 0, 2, 0, 0, 0
399,13.84,99,8,515.84,1024,512,0.81, 0, 0, 0.19,right,16, 4, 128, 4, 64, 256, 512, 0, 4, 32, 2, 0, 2, 0, 0, 0
408,12.94,78,9,515.76,1024,512,0.13, 0.65, 0.1, 0.12,left,16, 4, 128, 4, 0, 64, 256, 512, 0, 4, 32, 2, 2, 0, 0, 2
411,13.39,132,7,514.49,1024,512,0.08, 0.11, 0.36, 0.45,down,16, 4, 128, 4, 64, 256, 512, 0, 4, 32, 2, 2, 4, 0, 0, 0
409,12.35,51,7,513.25,1024,512,0.23, 0.38, 0.19, 0.2,left,0, 0, 0, 2, 16, 4, 128, 0, 64, 256, 512, 4, 8, 32, 2, 2
412,11.8,82,7,514.48,1024,512,0.37, 0.18, 0.04, 0.4,down,2, 2, 0, 0, 16, 4, 128, 0, 64, 256, 512, 4, 8, 32, 4, 0
414,13.16,138,9,520.64,1024,512,0.46, 0.1, 0.04, 0.4,right,2, 2, 0, 2, 16, 4, 128, 0, 64, 256, 512, 0, 8, 32, 4, 4
410,11.31,88,12,514.49,1024,512,0, 0.12, 0.88, 0,up,0, 0, 2, 4, 0, 16, 4, 128, 0, 64, 256, 512, 2, 8, 32, 8
416,13.8,143,14,523.05,1024,512,0.03, 0.03, 0.04, 0.9,down,2, 16, 2, 4, 0, 64, 4, 128, 0, 8, 256, 512, 2, 0, 32, 8
408,37.18,204,17,713.55,1024,512,0.25, 0.04, 0.02, 0.69,down,2, 0, 2, 4, 0, 16, 4, 128, 0, 64, 256, 512, 4, 8, 32, 8
338,43.01,135,18,782.35,1024,512,0.96, 0.03, 0.01, 0,right,0, 2, 2, 4, 0, 16, 4, 128, 2, 64, 256, 512, 4, 8, 32, 8
320,55.11,166,17,869.28,1024,512,0.01, 0.02, 0.06, 0.91,down,0, 0, 4, 4, 2, 16, 4, 128, 2, 64, 256, 512, 4, 8, 32, 8
284,36.94,138,17,675.48,1024,512,0.01, 0.84, 0.01, 0.14,left,0, 2, 0, 4, 0, 16, 8, 128, 4, 64, 256, 512, 4, 8, 32, 8
339,51.69,151,16,846.31,1024,512,0.01, 0.02, 0.03, 0.94,down,2, 4, 0, 2, 16, 8, 128, 0, 4, 64, 256, 512, 4, 8, 32, 8
294,49.6,146,14,812.26,1024,512,0.02, 0.96, 0, 0.01,left,2, 4, 0, 0, 2, 8, 128, 2, 16, 64, 256, 512, 8, 8, 32, 8
301,53.65,134,14,851.07,1024,512,0, 0.01, 0.02, 0.97,down,2, 4, 0, 2, 2, 8, 128, 2, 16, 64, 256, 512, 16, 32, 8, 0
289,62.78,153,12,944.55,1024,512,0.07, 0.01, 0.01, 0.91,down,0, 4, 0, 2, 0, 8, 128, 0, 4, 64, 256, 4, 32, 32, 8, 512
261,69.35,187,12,992.73,1024,512,0.98, 0.01, 0.01, 0,right,0, 4, 0, 2, 0, 8, 128, 2, 4, 64, 256, 4, 32, 32, 8, 512
241,58.51,141,13,913.98,1024,512,0, 0.02, 0.9, 0.08,up,0, 2, 4, 2, 0, 8, 128, 2, 4, 64, 256, 4, 0, 64, 8, 512
274,63.33,151,11,875.05,1024,512,0.01, 0.96, 0.02, 0.01,left,4, 2, 4, 4, 0, 8, 128, 4, 2, 128, 256, 512, 0, 0, 8, 0
259,67.52,191,9,1014.15,1024,512,0, 0.01, 0.02, 0.97,down,4, 2, 8, 0, 8, 128, 4, 0, 2, 128, 256, 512, 8, 0, 0, 2
247,66.47,146,8,1009.55,1024,512,0.09, 0.85, 0.01, 0.04,left,4, 0, 0, 0, 8, 2, 8, 0, 2, 2, 4, 512, 8, 256, 256, 2
250,69.31,214,8,1021.96,1024,512,0.86, 0.11, 0.03, 0,right,4, 0, 0, 0, 8, 2, 8, 0, 4, 4, 512, 0, 8, 512, 2, 2
242,70.4,158,8,1021.89,1024,512,0, 0.01, 0.92, 0.07,up,0, 0, 2, 4, 0, 8, 2, 8, 0, 0, 8, 512, 0, 8, 512, 4
238,69.03,151,7,1017.57,1024,1024,0.13, 0.74, 0.09, 0.04,left,0, 16, 4, 4, 0, 0, 8, 8, 0, 2, 512, 512, 0, 0, 0, 4
242,67.46,161,6,1024,1024,1024,0.15, 0, 0.57, 0.28,up,16, 8, 0, 0, 16, 2, 0, 0, 2, 1024, 0, 0, 4, 0, 0, 0
247,67.69,133,6,1024,1024,1024,0.18, 0.51, 0.18, 0.14,left,32, 8, 0, 0, 2, 2, 0, 0, 4, 1024, 0, 0, 0, 0, 0, 2
246,65.73,141,6,1024,1024,1024,0.09, 0.15, 0.33, 0.43,down,32, 8, 0, 0, 4, 0, 0, 0, 4, 1024, 0, 0, 2, 0, 2, 0
252,65.11,148,6,1024,1024,1024,0.37, 0.3, 0.33, 0,right,0, 0, 0, 0, 32, 0, 0, 0, 8, 8, 0, 0, 2, 1024, 2, 2
254,65.22,151,5,1024,1024,1024,0.14, 0.25, 0.32, 0.29,up,0, 2, 0, 0, 0, 0, 0, 32, 0, 0, 0, 16, 0, 2, 1024, 4
254,64.57,142,6,1024,1024,1024,0.55, 0.25, 0, 0.2,right,0, 4, 1024, 32, 0, 2, 0, 16, 0, 0, 0, 4, 0, 0, 0, 0
256,63.73,146,7,1024,1024,1024,0.19, 0.39, 0, 0.43,down,0, 4, 1024, 32, 0, 2, 2, 16, 0, 0, 0, 4, 0, 0, 0, 0
258,59.66,159,7,1024,1024,1024,0.33, 0.38, 0.28, 0,left,0, 0, 0, 2, 0, 0, 0, 32, 0, 4, 1024, 16, 0, 2, 2, 4
271,59.77,153,7,1024,1024,1024,0.29, 0.18, 0.12, 0.41,down,2, 0, 0, 0, 32, 0, 0, 0, 4, 1024, 16, 0, 4, 4, 0, 2
270,59.23,157,6,1024,1024,1024,0.2, 0.14, 0.39, 0.27,up,0, 0, 0, 0, 2, 0, 0, 0, 32, 1024, 0, 2, 8, 4, 16, 2
272,56.86,165,6,1024,1024,1024,0.25, 0.24, 0, 0.51,down,2, 1024, 16, 4, 32, 4, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0
279,60.36,195,6,1024,1024,1024,0.26, 0.26, 0.25, 0.23,right,0, 2, 0, 0, 2, 0, 0, 0, 32, 1024, 0, 4, 8, 4, 16, 2
268,52.16,174,6,1024,1024,1024,0, 0.18, 0.43, 0.39,up,0, 0, 0, 2, 0, 0, 0, 2, 2, 32, 1024, 4, 8, 4, 16, 2
293,55.14,162,9,1024,1024,1024,0.13, 0.31, 0.53, 0.03,up,2, 32, 1024, 4, 8, 4, 16, 4, 0, 0, 0, 2, 0, 2, 0, 0
284,57.44,152,13,1024,1024,1024,0.03, 0.93, 0, 0.04,left,2, 32, 1024, 8, 8, 4, 16, 2, 0, 2, 2, 0, 0, 0, 0, 0
277,56.29,152,9,1024,1024,1024,0.96, 0, 0, 0.04,right,2, 32, 1024, 8, 8, 4, 16, 2, 4, 0, 0, 0, 2, 0, 0, 0
281,51.05,125,7,1024,1024,1024,0.36, 0.53, 0.05, 0.06,left,2, 32, 1024, 8, 8, 4, 16, 2, 0, 0, 0, 4, 2, 0, 0, 2
296,51.53,174,7,1024,1024,1024,0.02, 0.61, 0.16, 0.21,left,2, 32, 1024, 8, 8, 4, 16, 2, 4, 0, 0, 0, 4, 0, 0, 2
295,54.34,171,11,1024,1024,1024,0.02, 0.06, 0.88, 0.04,up,2, 32, 1024, 8, 8, 4, 16, 2, 4, 0, 2, 0, 4, 2, 0, 0
286,50.43,133,9,1024,1024,1024,0.07, 0.13, 0.74, 0.07,up,2, 32, 1024, 8, 8, 4, 16, 2, 8, 2, 2, 0, 0, 0, 2, 0
298,51.17,139,9,1024,1024,1024,0, 0.04, 0.82, 0.14,up,2, 32, 1024, 8, 16, 4, 16, 2, 0, 2, 4, 2, 0, 0, 0, 0
296,53.04,186,12,1024,1024,1024,0.06, 0.1, 0.03, 0.81,down,2, 32, 1024, 8, 16, 4, 16, 4, 0, 2, 4, 0, 2, 0, 0, 0
290,50.42,148,7,1024,1024,1024,0.8, 0.08, 0.07, 0.05,right,0, 0, 0, 2, 2, 32, 1024, 0, 16, 4, 16, 8, 2, 2, 4, 4
298,50.22,179,7,1024,1024,1024,0.03, 0.02, 0.16, 0.79,down,0, 2, 0, 2, 0, 2, 32, 1024, 16, 4, 16, 8, 0, 0, 4, 8
